path_name,17-002,17-006,17-019,17-023,17-026,17-027,17-030,17-034,17-040,17-041,17-042,17-043,17-045,17-047,17-054,17-055,17-057,17-058,17-060,17-061
Alpha-synuclein signaling(NCI/Nature),0.15765800898161403,0.045698964593345964,0.09832157303360423,0.20845627277005155,0.13645586251660768,0.23386863850300438,0.16419923373157816,0.20579941805840646,0.1665043220439071,0.11164209875883262,0.29185934459101714,0.2559741412893838,0.10852205468642512,0.21986287628385856,0.13591991055349198,0.25901510568156594,0.05325381091232787,0.04193183766863025,0.1492055699886908,0.053061320082270186
Alternative NF-kappaB pathway(NCI/Nature),0.024192696742460124,0.5659299379987621,0.14675664380269932,0.0005008126911558096,0.008785337818533195,0.005829985684985052,0.006007431484067054,0.0001918932397798678,0.7718510546729487,0.060550233758153056,0.5147827846909655,0.17962252687702085,0.00036043508595851265,0.19113299592871635,0.7557270620424353,0.67717376678683,0.813363672666197,0.5644004666173256,0.32527767130405255,0.5486008167244952
Alzheimer's disease(Kegg),0.6987910604520995,0.25970454097619067,0.4973275161655519,0.4050779829632403,0.6655470280740318,0.5758860724890147,0.6382619576603803,0.7426419109276201,0.2820299064413623,0.33110782767211644,0.6483135951763356,0.40913661128582457,0.30817338590496635,0.3623959053541515,0.6103827779551209,0.7387632761269386,0.25532082793811767,0.2893225981886122,0.6567728173379939,0.3826674037444449
Aminoacyl-tRNA biosynthesis(Kegg),0.3282347617942538,0.4056861020948044,0.5172933263896389,0.3757325158009019,0.2738141408219292,0.3772341046794064,0.5525965418580506,0.5833654646557732,0.46965960456526673,0.5029649335397258,0.4230690166252143,0.49605380993890774,0.6013835020021209,0.42386086911076903,0.4344532159780286,0.371528444284108,0.4588885459140123,0.4727372962254895,0.31172321536638675,0.49861971983535336
Aminophosphonate metabolism(Kegg),0.23098091021117606,0.17601055327884005,0.2534937990535333,0.2310818808102319,0.17601055327884005,0.2534937990535333,0.2534937990535333,0.17601055327884005,0.17601055327884005,0.2310818808102319,0.2310818808102319,0.20461903511332935,0.20568552948942637,0.1464882870122907,0.20461903511332935,0.2534937990535333,0.23098091021117606,0.20568552948942637,0.17840062444124696,0.20461903511332935
Aminosugars metabolism(Kegg),0.5828511376235939,0.5844913007831634,0.5889671704842725,0.7031581665868366,0.5016380653341742,0.5152008150918298,0.640325276452155,0.6633555939435618,0.5418440370334149,0.4456087886700503,0.6754255151503369,0.5544269655077,0.5037812109570909,0.44004178134487365,0.5398176257699421,0.6964932343013835,0.4598231264585772,0.3916501869744556,0.5681709150665464,0.5944710427192803
Amyotrophic lateral sclerosis (ALS)(Kegg),0.35141609019917414,0.6988940952458063,0.4502585461256841,0.47006094928539033,0.4955041179120276,0.36848296106467376,0.35875284213260983,0.7731837112459928,0.7842362104534639,0.7778119899951751,0.5170976579574109,0.7734033846120245,0.7819176785793991,0.7073038179774592,0.7873630608547194,0.47028649821021945,0.7849795912111442,0.5672678859013727,0.8516295914713562,0.8421492810610394
Androgen and estrogen metabolism(Kegg),0.4049307259584795,0.3669579695290672,0.41569312077839216,0.39348271374188143,0.347493338812265,0.37315661197169986,0.40403643972761966,0.3080193196380656,0.30441066935120864,0.32002438995205396,0.3774764138162228,0.3405533747121841,0.4048661880556309,0.3714098600270845,0.27342474170493647,0.3538683361142021,0.3540435566338485,0.4260956092882508,0.3521676391448294,0.29173399884529017
Androgen-mediated signaling(NCI/Nature),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Angiopoietin receptor Tie2-mediated signaling(NCI/Nature),0.11098797679423646,0.20208857378531486,0.12741137546083448,0.130138103523289,0.13714714570369688,0.13048996195244575,0.10762277827540666,0.2095024876305828,0.2175774723914084,0.18519802421654605,0.1579697041272812,0.1306466491806932,0.19387358653751122,0.1206542167485658,0.1197460243199283,0.1170244007369282,0.1252255826308804,0.14000136745217326,0.13218830142580615,0.16156776506172033
Antigen processing and presentation(Kegg),0.2627848775209701,0.09485482768531299,0.27461013636151577,0.17068303309308278,0.2683003638316409,0.2548122516262088,0.31524989956101507,0.23167744644600813,0.17539627618625805,0.1755776132653167,0.21843131854116762,0.19850716863077233,0.21773619081342432,0.0539550024704785,0.177884998717759,0.17219698523596005,0.31771264449044573,0.17015494974181491,0.06770825868441266,0.2784585250269897
Apoptosis(Kegg),0.2770967734826948,0.3361465227017955,0.3027000188378931,0.4086255527822711,0.2605239016574999,0.38145657172252784,0.26971770183909094,0.3183610959385213,0.3726357008571657,0.2847639902648094,0.343316307180243,0.3711900250263059,0.26386047292346426,0.3509827679057155,0.39076578116588867,0.3801111135339655,0.3729981560370508,0.2480844418483471,0.3558169435400771,0.38078132340225773
Arachidonic acid metabolism(Kegg),0.5531558128251014,0.5550569303392883,0.5497747945837738,0.5895383731529461,0.4941058339272996,0.5738147186722838,0.5181992656939606,0.5604672564067626,0.49701047183730196,0.5534226279475136,0.5661146635597752,0.5406087873707153,0.579249556967278,0.5040197796568289,0.5034392896225214,0.5884199119071242,0.47567645913593093,0.5204710962230554,0.46235203976819456,0.6204777899553271
Arf1 pathway(NCI/Nature),0.15512350370758643,0.23114718067222906,0.07292204406249954,0.06389105911130251,0.06094659524648896,0.15493179079658506,0.026398012095214557,0.23359896743374217,0.37077140734565345,0.1181563383834425,0.2750220994482709,0.07703869515030985,0.09865594359122386,0.04733539358135963,0.26115167725776245,0.2948148152213455,0.17157461344954322,0.049204714448063853,0.13150229938124,0.3113705714922146
Arf6 downstream pathway(NCI/Nature),0.13818927713786577,0.24340032424462496,0.16053140741989552,0.1416224185748144,0.18262428800139532,0.22302138593417264,0.15695198997686008,0.2598612077215255,0.24227316034657884,0.19288927068873205,0.158983759255748,0.12510273309472106,0.20528738505479432,0.17359276614302,0.1712703171918399,0.1504436102322348,0.22783042928223188,0.12297046981310844,0.08961997512594179,0.2577502767810373
Arf6 mediated densensitization of LHCGR(NCI/Nature),0.5453633755367266,0.1464724342629863,0.5497295028839378,0.6364506276406156,0.5497295028839378,0.5497295028839378,0.6308736807880929,0.5497295028839378,0.08833490940985289,0.00665268813885959,0.5497295028839378,0.1754551122702503,0.00028002895324898196,0.001255128317393534,0.2577931513956223,0.6281948802047953,0.0030230296143081386,4.200183146150547e-08,6.695964620465057e-06,0.14711089676401612
Arf6 signaling events(NCI/Nature),0.1181257896169468,0.2685398150725624,0.20619484454305814,0.18896860548725364,0.22021523454714573,0.19614281064026756,0.2054041022553299,0.30983467125082553,0.3237546366452716,0.2563655988564183,0.14394620615692158,0.1423649851560619,0.26036408919708826,0.16921244978356637,0.18450440745372385,0.14729034235210908,0.28321138201325535,0.09244849788297399,0.07337813268089145,0.30820661600802396
Arf6 trafficking events(NCI/Nature),0.24696723515698796,0.2827986986633631,0.32045878529116606,0.2771147704049617,0.32779081775995517,0.30641848627012497,0.2891262060731191,0.38281893780575293,0.3296930971889291,0.30211155992946576,0.28512238239796955,0.28873589284170587,0.38428265621393276,0.2304152749462335,0.2857638877418538,0.29404238330177884,0.2019025302240027,0.18468737129919635,0.1411826477060553,0.40883298388545924
Arginine and proline metabolism(Kegg),0.5659385204424395,0.6116592275266488,0.5288175287218012,0.5670977736947554,0.5873578300319762,0.4914237944934489,0.49249487094293626,0.478675263270658,0.5512228166407939,0.5724728899870545,0.6414836847279995,0.630619820264901,0.6207361581248374,0.611785959185519,0.577654046790503,0.5334643085201609,0.6713487356394764,0.6180278418819848,0.5904956019284803,0.5370086516467437
Ascorbate and aldarate metabolism(Kegg),0.6549802927702868,0.5146656530459611,0.5970010803002407,0.3595166309411788,0.6395138523375865,0.32820530190188474,0.5793819890742418,0.3864511078793569,0.3100944208428792,0.3450327311302126,0.35224626638903234,0.6514396782520586,0.5963944179754249,0.38584375435602225,0.44136047135115686,0.44408956033349434,0.4246272524167502,0.44408961773022737,0.4465912474720265,0.6549803501670198
Asthma(Kegg),0.10539784695289812,0.04102302752033194,0.19766803024012589,0.17117482270632264,0.011631810223282331,0.614681153714809,0.18951051856731524,0.08585286916459915,0.2925305475426134,0.7197652901198782,0.03677742786915339,0.018826911791842663,0.8404728494554438,0.4393102469588876,0.6113305711852568,0.08782032248281989,0.37277426965634847,0.22854288048556756,0.2938855301870514,0.19766803024012589
Atrazine degradation(Kegg),0.9928429230340912,0.9765579061764486,0.9998409012097037,0.9765579061764486,0.9845436732450307,0.6563384430530292,0.9845436732450307,0.9977648345616933,0.9965327844668901,0.9998409012097037,0.8844542288184306,0.9928429230340912,0.9909905296373728,0.9928429230340912,0.572415374360214,0.9995452487642562,0.9998409012097037,0.9998409012097037,0.9379037990087483,0.9997286250844526
Atypical NF-kappaB pathway(NCI/Nature),0.04544394967636014,0.38802124618746237,7.931939343592683e-24,0.06290019983694142,0.0015323001094591073,0.010028509074422067,1.657510959047038e-11,0.1537288029351212,0.40585951625710487,0.0014336797807056544,0.01833976429228909,0.2145070893146167,1.0776428557262144e-23,0.13414050648600429,0.4305918772676576,0.39309458563971533,0.4708370145578296,0.19620401723313752,0.29704890193807126,0.48462944669147356
Aurora A signaling(NCI/Nature),0.1696535014297828,0.22219648830437502,0.29749973269840746,0.18357982652487972,0.20254185350338516,0.2277049053953864,0.1613151126415035,0.20303810262848357,0.30935643675994084,0.23773105597659722,0.2777892335376584,0.18554831686271728,0.3111577038951097,0.21186266847492335,0.21078580026797708,0.18404754885649835,0.2510104617559779,0.20859777233652255,0.22247687339861127,0.2620180980219323
Aurora B signaling(NCI/Nature),0.09306353635216069,0.11700164877823738,0.11973089350384127,0.09135575168152923,0.12049396720413147,0.10450390306431727,0.0815349100675161,0.08462938747059194,0.07168156576420545,0.11544288037073748,0.10276356082215346,0.16324693530548573,0.13384422948301955,0.12816641808531581,0.11614695482620732,0.0752632530286355,0.10204570571625243,0.17034021481092013,0.09227909941009745,0.11368985360277702
Aurora C signaling(NCI/Nature),0.1636088133159458,0.05675254994096158,0.059127284721106906,0.17112688335257784,0.22725322361622602,0.05809691725826174,0.0825527877160643,0.07998505618236774,0.04793868109022352,0.05143383089102567,0.2104805080561425,0.1970098602733195,0.05675254994096158,0.09091708952312075,0.1155057455551928,0.1304691411493664,0.2015369788129095,0.3407081665213913,0.08477534490892996,0.057092657016828995
Autoimmune thyroid disease(Kegg),0.20975294418397636,0.12558786752034354,0.10066926817606654,0.33298232365714364,0.27777156982171913,0.2260453527377071,0.17121855129137795,0.3195848654990073,0.353097993224889,0.42649966134311196,0.2941278349734773,0.26381792211259625,0.28806925464059896,0.13599848903843526,0.47039848205665047,0.3574647739905857,0.11936449470868914,0.07599066579719435,0.21190134718952747,0.206044182256269
Axon guidance(Kegg),0.2590825874039204,0.23420583450237062,0.28861620379410313,0.22253576505135864,0.19167414128484317,0.22236593807279256,0.2527054966990051,0.23360034498813861,0.227942452982103,0.2647222657637076,0.22927529709137234,0.2507037586865296,0.26870523341640484,0.21029892379291448,0.2342510318146652,0.28402410091208913,0.24172240085412003,0.18859031764874715,0.23084635726848599,0.2648242411275569
B cell receptor signaling pathway(Kegg),0.5143041090840246,0.23215856887550743,0.49898601553530075,0.44079189883179964,0.3071144159596918,0.41065652143222453,0.3781427043956957,0.2883494468175217,0.4809643055253284,0.26424788500816737,0.2758223031544076,0.44942098534886066,0.34107023474921966,0.29498690955106843,0.29085730023123085,0.37052258851813735,0.33929919975814526,0.23434673035439524,0.2648076410298273,0.23518802148027487
BARD1 signaling events(NCI/Nature),0.11381481450451429,0.07564082784258437,0.18112195618822166,0.07874107493650419,0.07173993927227845,0.10518312609311715,0.07179961495341995,0.13626351220040595,0.2586384238111494,0.15684551499056004,0.08706571491395025,0.1956391162219734,0.2778832795078613,0.20376685405161865,0.14065704557100542,0.09578943761957054,0.2387947134870824,0.10909682643091265,0.08725390472634637,0.1458728939082403
BCR signaling pathway(NCI/Nature),0.1799845137383669,0.10745903245820665,0.20006564157342757,0.15147913963850115,0.1106279526531918,0.12835985678260747,0.13940957880111476,0.14254532125033398,0.1923226165121896,0.11184511999939528,0.10173290373577816,0.16197834416023862,0.12837244941467305,0.10870922432403402,0.15558074726338322,0.16212100826916975,0.11297923887498158,0.08515248129997485,0.08160572054971166,0.14860582450903484
BMP receptor signaling(NCI/Nature),0.03303815435950682,0.038315724162534176,0.051898715446433825,0.04555025776019963,0.04123272051531037,0.0808453580408868,0.04247877592445435,0.03692608935712777,0.13601704414690655,0.08386446714095078,0.015503157071627057,0.10630712217411853,0.10229944181493818,0.10081789442413758,0.03924983656419084,0.10756720445976543,0.06142484378796989,0.04343694105179431,0.058952541443889964,0.045844957572487965
BRCA pathway reduction(Rotem),0.2672464952051432,0.29427321119295063,0.1834139376937691,0.2138804530546012,0.22263265533319054,0.1441978578366537,0.17823476799690163,0.23953882701585644,0.14471117790341956,0.2776428328179903,0.16959765793058315,0.3117470233010432,0.07809394371237494,0.12898443598066156,0.12021269756043729,0.20287540184433506,0.21497593014668603,0.20936735727173658,0.13367043672114562,0.15845611977878543
Basal cell carcinoma(Kegg),0.12369439342722055,0.1846472725276296,0.20238956828292914,0.09615477446066414,0.1968166247449872,0.09471308286683726,0.1744682169990141,0.11913454110187768,0.20553156515467663,0.08546407249185718,0.10927555822687686,0.12479168445156213,0.10640498493127723,0.1230309076981854,0.17376727482242185,0.09556322180466652,0.13509929067813178,0.13129199432169486,0.08872952406946967,0.1743722297995264
Benzoate degradation via CoA ligation(Kegg),0.7381077747509219,0.8609797173817778,0.7147214749474804,0.3691980518241613,0.5117408370443048,0.6189676604443523,0.7086498640662171,0.72291981371411,0.7703919906899181,0.744968454104526,0.8127343640770618,0.850238258551011,0.793622554947614,0.8077771766191373,0.6966351923525598,0.7445070927146568,0.7885893621241999,0.8305973555292331,0.8116828510837406,0.8195598514983301
Bile acid biosynthesis(Kegg),0.5608972986180538,0.52948522196744,0.6472108290696548,0.5149456369734978,0.5677943087301766,0.5940680257019367,0.6156366629007356,0.4956804419842834,0.39458165552841656,0.49152911664714594,0.5617853188839386,0.5608788259062423,0.5494503646697187,0.5423328976808814,0.4051998280410273,0.5562307876162697,0.5520599010625687,0.5233029882948139,0.47559571374064935,0.45788152978679564
Biosynthesis of steroids(Kegg),0.6031540083539956,0.5459791106720795,0.5722662003518022,0.4395840462944473,0.3821145879949486,0.5222531222678652,0.5859681683960203,0.5568877223655974,0.44053335638994007,0.5130459478317844,0.3507479735504698,0.5476407622471713,0.5488953620428552,0.6197628403886022,0.4730094899518527,0.35999430034251023,0.5086293517727616,0.408556323530823,0.6035224281727847,0.637287352869581
Biosynthesis of unsaturated fatty acids(Kegg),0.5227899832996906,0.5152018049623319,0.4744591106305654,0.39186713538200296,0.33186197760860897,0.5113161910859358,0.4676469627984139,0.48483809608197115,0.6028788845951685,0.45385010028598527,0.6262217867348905,0.5029363288485419,0.49491228744199367,0.4774577563827791,0.3921347199849335,0.5475499264175357,0.5089702789301208,0.4434876409100777,0.4466924529254835,0.5520847651143981
Biotin metabolism(Kegg),0.5046896467884879,0.43365869944996494,0.7881658649130858,0.4528672050742398,0.5618238898404649,0.7105840752533615,0.7571797344038684,0.6872994682855655,0.704142894657019,0.5393814067604874,0.5735653784107044,0.7178141436479148,0.6710626787692546,0.6305027550387104,0.3832134625074445,0.45464529021601224,0.6335745549112939,0.4994949626142101,0.709966397378576,0.7636410183395934
Bisphenol A degradation(Kegg),0.5109322213191098,0.5953320443468318,0.8101053169657672,0.71053549118853,0.646556050398122,0.8101053169657672,0.5641533165248533,0.7663237513540352,0.5953320443468318,0.7458824717723886,0.5542646858841014,0.6986379048845003,0.5542646858841014,0.5953320443468318,0.5542646858841014,0.72083641045873,0.7237460702604537,0.7358249569051591,0.7358249569051591,0.6203699330342816
Bladder cancer(Kegg),0.34964212432282893,0.34258190514517683,0.35980880517613023,0.32036319447717426,0.32593736609776475,0.32840373236837367,0.37040391149452595,0.3173970162574328,0.3555331942766139,0.18639016303694705,0.39404469354084287,0.2993811208233082,0.32731612787051506,0.25274119761343455,0.33496499713106437,0.3745191156949264,0.3760768974597519,0.1403065773241893,0.19760242863421304,0.36018021665807826
Butanoate metabolism(Kegg),0.568283837814027,0.5701987964631101,0.6247456029265721,0.5338188157837457,0.5476634633495479,0.5733231516907167,0.5802429684523007,0.5761372858347146,0.5569706737947366,0.5791864867708946,0.60043767512272,0.5723591023934855,0.6130982762896378,0.6096832257374245,0.5709442792250424,0.5255193044136454,0.5759745624049124,0.572426869728932,0.5563642519415052,0.5625465479313418
C21-Steroid hormone metabolism(Kegg),0.5205676346406555,0.517942682279575,0.6126233689083174,0.4848293266016818,0.4652954552871312,0.47388683795825465,0.5756265583053686,0.4167371833699103,0.4050720750124618,0.44637142517629974,0.49392298467179746,0.48225970205803226,0.5206920313587046,0.49254616409622615,0.34929469301225297,0.47792795861397624,0.4928349094245438,0.6312605816488804,0.47185306661077686,0.39268998291024315
C5-Branched dibasic acid metabolism(Kegg),0.958683591027706,0.5785713146920627,0.5785713146920627,0.5785713146920627,0.958683591027706,0.958683591027706,0.5785713146920627,0.958683591027706,0.6348508871880886,0.8769686587059186,0.5396412659589988,0.847017150339993,0.8138528504192436,0.7413461752994355,0.847017150339993,0.847017150339993,0.6348508871880886,0.6683925325030634,0.925494640366049,0.7413504914612618
Caffeine metabolism(Kegg),0.4433405493938538,0.46595054419222454,0.45504338455419685,0.5321461300233038,0.5523011289605474,0.4442363578170812,0.5488667633768757,0.52031055724371,0.49768134577744516,0.46673853677098004,0.46595054419222454,0.4875424438361822,0.4442363578170812,0.5488667633768757,0.5303074375717965,0.5404463395130595,0.5596737901139913,0.45504338455419685,0.5924276531906093,0.4898659998687594
Calcineurin-regulated NFAT-dependent transcription in lymphocytes(NCI/Nature),0.4024146927914911,0.13002866342383132,0.429748342083685,0.19452159569108973,0.35894026024744574,0.13475082419924508,0.1376044797817577,0.45625067621620835,0.43888427984252143,0.16157984393446256,0.12076072714888636,0.17476979019666264,0.2642095389769344,0.2509582581827705,0.23266243417469495,0.2021356675516716,0.1528791370028217,0.1172185138433229,0.1265122787222671,0.18244998022632242
Calcium signaling in the CD4+ TCR pathway(NCI/Nature),0.3915120124068953,0.0023332976369302622,0.43374706933488644,0.15303203883684302,0.3589901340059624,0.08218391429901772,0.05139097770551855,0.4497662698461866,0.4300858705081366,0.04582783655931845,0.04007029729553037,0.041666666719495225,0.1951283298057558,0.17552124658114476,0.0753444871129962,0.041666666661350646,0.030951747554203046,0.017895590441049946,0.04166666666649021,0.07929532161834373
Calcium signaling pathway(Kegg),0.44310650480911906,0.3625993518924033,0.4073081949888323,0.4521720386217313,0.3917377198802637,0.28032206804432963,0.4260946792073961,0.3671710187333852,0.4135727263995792,0.39300450509916385,0.4206284137442669,0.40162574059076905,0.3132504710048696,0.3370201743335173,0.4214160980042482,0.37987397417845736,0.39344639594958525,0.2870493369947891,0.33798651283409387,0.4079461261425614
Canonical NF-kappaB pathway(NCI/Nature),0.0392362093744692,0.1184768163696213,0.29605975910626653,0.09769906912594249,0.13507730677653076,0.07998933960643033,0.037432800268423494,0.07116887945562932,0.14695308730579626,0.1091494548608129,0.288681631790166,0.09792531463783907,0.09530242817923047,0.10264177726070066,0.4298835331012388,0.3310408320298274,0.2256902206518448,0.03268140056825981,0.09310933904928233,0.36865806609271545
Canonical Wnt signaling pathway(NCI/Nature),0.08791088720974441,0.07439534816067081,0.12916045773585028,0.047706369553661435,0.05876936672563523,0.11128503204179704,0.036212971090820806,0.06580136415874505,0.10055497035214142,0.06247255544774197,0.04256135736799348,0.07370803459662309,0.04868673493807515,0.04050085011230392,0.05722307869528657,0.07657255639007989,0.1360098678819877,0.06890618552410192,0.0714110003205549,0.06117539280145373
Caprolactam degradation(Kegg),0.6326757868594909,0.42001016570635746,0.9853158940837603,0.668962087223008,0.6332624292125555,0.9438870373897323,0.9882626260728132,0.9210103430113001,0.5771330269660621,0.5510246162857083,0.9868410839004347,0.7093694842635709,0.9582400224375951,0.6149065378322661,0.22694349834295569,0.7913895629636815,0.451167225279478,0.6095205588542387,0.4373416662780415,0.8622489846325649
Carbon fixation(Kegg),0.3966836547569974,0.43745851141424746,0.5350815746789583,0.45725197778596066,0.3709559766906604,0.5113437327114276,0.5856252333646808,0.5052217900756236,0.5660139248954813,0.527449635401613,0.5161928572926336,0.40084223530650887,0.5470491810021348,0.4963813626305386,0.4495065224060146,0.5564960957444555,0.5125508041193257,0.3790386618044502,0.4233131787726253,0.5102907568855449
Caspase cascade in apoptosis(NCI/Nature),0.21119711842304256,0.11609869854419409,0.11912260157399816,0.06526686997955279,0.09835035617393031,0.14994088640190872,0.13339811852197445,0.15911271925570097,0.13637861443481128,0.11286621002784003,0.11543849559047707,0.1460010750645975,0.07236628910684251,0.13501286340334015,0.1583681062501688,0.07468813831635394,0.11963898317862227,0.08851273811750261,0.10959037461042677,0.10149786939905016
Cell adhesion molecules (CAMs)(Kegg),0.361668978513873,0.3082831151450003,0.38961866421649083,0.31152982284687825,0.30040697911206793,0.3014776442169781,0.3568243945373102,0.42191224955296813,0.36084959469662553,0.43833966691294274,0.3740879296419115,0.35990320858526675,0.36966487643756274,0.29174075382716863,0.3628324805230894,0.3990894963434001,0.33635544766276476,0.3291130774560299,0.33950698852622463,0.41696552426381545
Cell cycle(Kegg),0.20252597363687302,0.27902641111571425,0.2719530583765354,0.1620440872800008,0.18302445500267214,0.20214035483046952,0.2708918516436253,0.13053651152175802,0.2539634384541375,0.14582405458686715,0.13579394655350793,0.15306352835188392,0.21433805646461046,0.15285692609152635,0.26685965800262706,0.14982915803863525,0.21925035601968332,0.2696221866303459,0.1961430157600427,0.24685045640915101
Cellular roles of Anthrax toxin(NCI/Nature),0.3629307930437495,0.32038327195253713,0.33632505351681363,0.32444953870732857,0.3150802093028703,0.3210671059911517,0.32475175114485705,0.33484162054659444,0.3223668562658225,0.30313525650550904,0.36249028788624266,0.3033822692872877,0.32852065696099714,0.3008034729408184,0.3124685373564616,0.3526301091757546,0.3041699671087147,0.29791167120012435,0.3082830608139994,0.3235973414997178
Ceramide signaling pathway(NCI/Nature),0.18243952837894506,0.15032947930738025,0.2155865392130524,0.18990020738779978,0.14311163025848064,0.21013676246441385,0.1704600101894897,0.1876611597519765,0.13365468412535988,0.13619924076673295,0.10035198218309492,0.147816062251027,0.15079352236278856,0.1500757729739007,0.17968431568419588,0.16768649216304574,0.20441177517680664,0.107119357599645,0.11382978431817015,0.1549386282635813
Chondroitin sulfate biosynthesis(Kegg),0.39946682009290785,0.36673369307970954,0.35137720048281645,0.15402229967503456,0.3299573514125311,0.18793490837752103,0.1753944980461035,0.16806924432740203,0.3449467757147935,0.14561393056381425,0.3751767461893726,0.24480594488746635,0.19322452086356662,0.3615079083287288,0.2740914335489647,0.3587714858632874,0.312806051939814,0.3603025348538332,0.3769178435062415,0.2539383218478179
Chronic myeloid leukemia(Kegg),0.45670919407710114,0.48361756373642983,0.484897894750634,0.3338678077236784,0.4340781878587513,0.34771505831278837,0.3145794248070416,0.3862592027283921,0.42456585778961636,0.35907466008427386,0.49884348122925437,0.4382697474589274,0.515730418221181,0.35134135634143804,0.5064831037197478,0.4911722890027209,0.4441135098379977,0.33537973505461166,0.41718654104511893,0.4480841781349614
Circadian rhythm pathway(NCI/Nature),0.08714591452427842,0.0957709647480715,0.07978302207623326,0.1014694984902001,0.044551337795844005,0.05646625651311759,0.047503198504331684,0.09312637158416559,0.06681789455116767,0.08704885031299474,0.03254660653833886,0.13453993768022704,0.09146973436483116,0.03430952658473351,0.0972155854399581,0.04467082877635474,0.0511042313143222,0.07889438054173457,0.0277623190510385,0.13060997891833245
