sampleID,path_name,pathID,Activity,Consistency
GSM439778,nuclear receptors coordinate the activities of chromatin remodeling complexes and coactivators to facilitate initiation of transcription in carcinoma cells(BioCarta),100048,0.0040793340611779685,0.2239903383659837
GSM439778,degradation of the rar and rxr by the proteasome(BioCarta),100049,0.03528911096007674,0.21471088903992325
GSM439778,cycling of ran in nucleocytoplasmic transport(BioCarta),100050,0.1184194585980574,0.1725055446552143
GSM439778,role of ran in mitotic spindle regulation(BioCarta),100051,0.09229073209772634,0.234992489092143
GSM439778,bone remodeling(BioCarta),100052,0.505005324985583,0.5977745238939673
GSM439778,sumoylation by ranbp2 regulates transcriptional repression(BioCarta),100053,0.2965831988006766,0.40608133226263077
GSM439778,influence of ras and rho proteins on g1 to s transition(BioCarta),100054,0.16468599916152096,0.35053611574998556
GSM439778,ion channels and their functional role in vascular endothelium(BioCarta),100055,0.5682575101435673,0.5955371922589516
GSM439778,rac1 cell motility signaling pathway(BioCarta),100056,0.6055480349923716,0.6562073074846795
GSM439778,links between pyk2 and map kinases(BioCarta),100057,0.4382557652864644,0.49699738609001326
GSM439778,pten dependent cell cycle arrest and apoptosis(BioCarta),100058,0.4712373769281623,0.5108192729216333
GSM439778,phosphoinositides and their downstream targets(BioCarta),100059,0.4901134086709049,0.5561544762829801
GSM439778,sonic hedgehog receptor ptc1 regulates cell cycle(BioCarta),100060,0.17666916159176496,0.3197153214151965
GSM439778,proteasome complex(BioCarta),100061,0.1168047663298365,0.24910420219239537
GSM439778,prion pathway(BioCarta),100062,0.5036498047470329,0.48411151231503363
GSM439778,the prc2 complex sets long-term gene silencing through modification of histone tails(BioCarta),100063,0.05307110196326964,0.16091879201792278
GSM439778,basic mechanism of action of ppara pparb(d) and pparg and effects on gene expression(BioCarta),100064,0.9857790416103165,0.9826831108383132
GSM439778,role of ppar-gamma coactivators in obesity and thermogenesis(BioCarta),100065,0.34713633441754316,0.3178766588715008
GSM439778,mechanism of gene regulation by peroxisome proliferators via ppara(BioCarta),100066,0.5399316581779042,0.5630770068034371
GSM439778,regulation of transcriptional activity by pml(BioCarta),100067,0.6844580383360981,0.6585647186772484
GSM439778,regulation of cell cycle progression by plk3(BioCarta),100068,0.32435164319313625,0.45382143376513157
GSM439778,phospholipase c signaling pathway(BioCarta),100069,0.7530620315451033,0.8098917851714095
GSM439778,phospholipase c-epsilon pathway(BioCarta),100070,0.6252236455575009,0.6799074183228975
GSM439778,phospholipase c delta in phospholipid associated cell signaling(BioCarta),100071,0.8895731923282335,0.8762923746692747
GSM439778,platelet amyloid precursor protein pathway(BioCarta),100072,0.5360579886465092,0.5480574678399583
GSM439778,activation of pkc through g-protein coupled receptors(BioCarta),100073,0.7536419320362869,0.7841686466748596
GSM439778,multi-step regulation of transcription by pitx2(BioCarta),100074,0.3315422952674968,0.4164658480448623
GSM439778,regulation of pgc-1a(BioCarta),100075,0.5442736745694109,0.6278703851347224
GSM439778,pelp1 modulation of estrogen receptor activity(BioCarta),100076,0.24844281924723452,0.4485650766636151
GSM439778,pdgf signaling pathway(BioCarta),100077,0.572482434623645,0.6245664095076084
GSM439778,phosphatidylcholine biosynthesis pathway(BioCarta),100078,0.6807583281727451,0.6807583281727451
GSM439778,the information processing pathway at the ifn beta enhancer(BioCarta),100079,0.3626730024396995,0.378453444733516
GSM439778,alpha-synuclein and parkin-mediated proteolysis in parkinson`s disease(BioCarta),100080,0.7534837188485596,0.7226157802723039
GSM439778,role of parkin in ubiquitin-proteasomal pathway(BioCarta),100081,0.49177147888836675,0.49158670529763804
GSM439778,thrombin signaling and protease-activated receptors(BioCarta),100082,0.38382006033779814,0.4534583133731637
GSM439778,p53 signaling pathway(BioCarta),100083,0.17032709033479995,0.3255907193035108
GSM439778,hypoxia and p53 in the cardiovascular system(BioCarta),100084,0.3623931346879751,0.4052643627231705
GSM439778,p38 mapk signaling pathway(BioCarta),100085,0.5635215693664108,0.6372341296833848
GSM439778,deregulation of cdk5 in alzheimers disease(BioCarta),100086,0.305516559407589,0.37090121668355225
GSM439778,regulation of p27 phosphorylation during cell cycle progression(BioCarta),100087,0.04391900146491615,0.3226392102905442
GSM439778,nfkb activation by nontypeable hemophilus influenzae(BioCarta),100088,0.3678727064173394,0.47238402776395094
GSM439778,regulators of bone mineralization(BioCarta),100089,0.39007268553661545,0.4565731480915757
GSM439778,mechanism of protein import into the nucleus(BioCarta),100090,0.12791575752686846,0.25944821103073745
GSM439778,proteolysis and signaling pathway of notch(BioCarta),100091,0.0009808040689181933,0.3458642746283041
GSM439778,nitric oxide signaling pathway(BioCarta),100092,0.8381841258167618,0.8367641447006958
GSM439778,no2-dependent il-12 pathway in nk cells(BioCarta),100093,0.14081244974506915,0.2579946880321332
GSM439778,actions of nitric oxide in the heart(BioCarta),100094,0.47518807399733115,0.5372297390801877
GSM439778,ras-independent pathway in nk cell-mediated cytotoxicity(BioCarta),100095,0.34136207343410874,0.4435720292014833
GSM439778,nerve growth factor pathway (ngf)(BioCarta),100096,0.28943745243641344,0.36614160408422297
GSM439778,nf-kb signaling pathway(BioCarta),100097,0.09756521725145949,0.31138468623087495
GSM439778,nfat and hypertrophy of the heart (BioCarta),100098,0.39173455997238044,0.4570108798408394
GSM439778,endocytotic role of ndk phosphins and dynamin(BioCarta),100099,0.4154574778179939,0.5285915696745481
GSM439778,pkc-catalyzed phosphorylation of inhibitory phosphoprotein of myosin phosphatase(BioCarta),100100,0.4664002244917819,0.5423640163056213
GSM439778,mtor signaling pathway(BioCarta),100101,0.3873337392861275,0.46727121034237545
GSM439778,downregulated of mta-3 in er-negative breast tumors(BioCarta),100102,0.7029829056449504,0.674883006613071
GSM439778,multi-drug resistance factors(BioCarta),100103,0.9367573425921889,0.9367573425921889
GSM439778,how progesterone initiates the oocyte maturation(BioCarta),100104,0.6072789613233033,0.6363749909449429
GSM439778,signal dependent regulation of myogenesis by corepressor mitr(BioCarta),100105,0.5267254467340764,0.585747395624708
GSM439778,role of mitochondria in apoptotic signaling(BioCarta),100106,0.45437529115712033,0.5227981630150406
GSM439778,antigen processing and presentation(BioCarta),100107,0.43961552560574807,0.5076564645918884
GSM439778,melanocyte development and pigmentation pathway(BioCarta),100108,0.3267869351793082,0.40214192382453395
GSM439778,role of mef2d in t-cell apoptosis(BioCarta),100109,0.5960703524547409,0.6639937080977463
GSM439778,cdk regulation of dna replication(BioCarta),100110,0.001783670698519087,0.27779050372191727
GSM439778,mcalpain and friends in cell motility(BioCarta),100111,0.28910639437223756,0.3585587385374626
GSM439778,mechanisms of transcriptional repression by dna methylation(BioCarta),100112,0.34309531953433425,0.34309531953433425
GSM439778,mapkinase signaling pathway(BioCarta),100113,0.6638753833650243,0.6975658089721785
GSM439778,role of mal in rho-mediated activation of srf(BioCarta),100114,0.15242569847162554,0.3082270035138508
GSM439778,the igf-1 receptor and longevity(BioCarta),100115,0.3657275797633614,0.4515100225907537
GSM439778,lissencephaly gene (lis1) in neuronal migration and development(BioCarta),100116,0.25985385240364267,0.3261896078581426
GSM439778,reversal of insulin resistance by leptin(BioCarta),100117,0.42242177029537553,0.49187550823255005
GSM439778,lectin induced complement pathway(BioCarta),100118,0.15264710470760956,0.4085592773275614
GSM439778,keratinocyte differentiation(BioCarta),100119,0.424577147363663,0.4890782419253614
GSM439778,internal ribosome entry pathway(BioCarta),100120,0.003563022492536559,0.2797753538174309
GSM439778,ionomycin and phorbal ester signaling pathway(BioCarta),100121,0.9561862221592164,0.9493857888593562
GSM439778,intrinsic prothrombin activation pathway(BioCarta),100122,0.32629133693294143,0.4038662507951949
GSM439778,integrin signaling pathway(BioCarta),100123,0.20276859531354244,0.28643370807684526
GSM439778,insulin signaling pathway(BioCarta),100124,0.41468976889525083,0.47444740905569377
GSM439778,il-7 signal transduction(BioCarta),100125,0.7803619607941651,0.8042401779358559
GSM439778,il 6 signaling pathway(BioCarta),100126,0.4188640977494145,0.48541616334599197
GSM439778,il 4 signaling pathway(BioCarta),100127,0.6090071588474415,0.6171076778919692
GSM439778,il 3 signaling pathway(BioCarta),100128,0.26880529289028254,0.3710316801122887
GSM439778,il-2 receptor beta chain in t cell activation(BioCarta),100129,0.2092900738355804,0.31944628215154264
GSM439778,il 2 signaling pathway(BioCarta),100130,0.23428718214753239,0.34310819940157605
GSM439778,il22 soluble receptor signaling pathway(BioCarta),100131,0.2628790221413643,0.34805620033279266
GSM439778,signal transduction through il1r(BioCarta),100132,0.25309430401624783,0.33519743586543166
GSM439778,il12 and stat4 dependent signaling pathway in th1 development(BioCarta),100133,0.6259403088866659,0.6089415119512945
GSM439778,il-10 anti-inflammatory signaling pathway(BioCarta),100134,0.44563825478547525,0.51751173395087
GSM439778,multiple antiapoptotic pathways from igf-1r signaling lead to bad phosphorylation(BioCarta),100135,0.2666024585419411,0.3854396437843839
GSM439778,igf-1 signaling pathway(BioCarta),100136,0.39940043552284116,0.45395728123137924
GSM439778,skeletal muscle hypertrophy is regulated via akt-mtor pathway(BioCarta),100137,0.29348023513029153,0.4349664894941629
GSM439778,ifn gamma signaling pathway(BioCarta),100138,0.636875425232623,0.6512584704999076
GSM439778,ifn alpha signaling pathway(BioCarta),100139,0.4367751353472541,0.4885186956092249
GSM439778,inhibition of huntingtons disease neurodegeneration by histone deacetylase inhibitors(BioCarta),100140,0.6733275540048711,0.6607712632120926
GSM439778,chromatin remodeling by hswi/snf atp-dependent complexes(BioCarta),100141,0.6861903734996673,0.6473967482105658
GSM439778,stress induction of hsp regulation(BioCarta),100142,0.19711629834641167,0.3510894298958094
GSM439778,hop pathway in cardiac development(BioCarta),100143,0.42363017893757715,0.4549952008072732
GSM439778,hiv-1 nef: negative effector of fas and tnf(BioCarta),100144,0.18670660878952625,0.30669497136046275
GSM439778,hypoxia-inducible factor in the cardivascular system(BioCarta),100145,0.3456987484596911,0.3796519502621286
GSM439778,segmentation clock(BioCarta),100146,0.01497098635641346,0.22017074908504333
GSM439778,role of erbb2 in signal transduction and oncology(BioCarta),100147,0.29958470931819825,0.40261286114877826
GSM439778,control of skeletal myogenesis by hdac and calcium/calmodulin-dependent kinase (camk)(BioCarta),100148,0.5042724468215305,0.5856501224682401
GSM439778,human cytomegalovirus and map kinase pathways(BioCarta),100149,0.5383941149294729,0.6138054652528889
GSM439778,calcium signaling by hbx of hepatitis b virus(BioCarta),100150,0.27615489474804933,0.3224300766833935
GSM439778,activation of camp-dependent protein kinase pka(BioCarta),100151,0.802113105806981,0.7860823469085036
GSM439778,inactivation of gsk3 by akt causes accumulation of b-catenin in alveolar macrophages(BioCarta),100152,0.25198487428296695,0.38749411499387243
GSM439778,signaling pathway from g-protein families(BioCarta),100153,0.5490721757713841,0.6061320079662873
GSM439778,inhibition of cellular proliferation by gleevec(BioCarta),100154,0.45716154978588436,0.5179324601120193
GSM439778,growth hormone signaling pathway(BioCarta),100155,0.5518151235591052,0.600893545625236
GSM439778,corticosteroids and cardioprotection(BioCarta),100156,0.3824565294742782,0.49869034668053713
GSM439778,gata3 participate in activating the th2 cytokine genes expression(BioCarta),100157,0.6566144658840344,0.6411402999254122
GSM439778,gamma-aminobutyric acid receptor life cycle pathway(BioCarta),100158,0.018521637391028536,0.3135831651942321
GSM439778,cell cycle: g2/m checkpoint(BioCarta),100159,0.4683101533525603,0.5361717256433
GSM439778,cell cycle: g1/s check point(BioCarta),100160,0.23035786639950248,0.4020103272163242
GSM439778,fosb gene expression and drug abuse(BioCarta),100161,0.5024960109125185,0.5103863390393524
GSM439778,fmlp induced chemokine gene expression in hmc-1 cells(BioCarta),100162,0.44747886771587314,0.4982304818822443
GSM439778,cardiac protection against ros(BioCarta),100163,0.8448406046064141,0.8698396765920334
GSM439778,fibrinolysis pathway(BioCarta),100164,0.3980151665433364,0.4334583877111302
GSM439778,fc epsilon receptor i signaling in mast cells(BioCarta),100165,0.5081958896395834,0.555842510274154
GSM439778,cyclin e destruction pathway(BioCarta),100166,0.08928947482606729,0.33079839860388477
GSM439778,fas signaling pathway (cd95)(BioCarta),100167,0.34027424668320755,0.42545566618359926
GSM439778,extrinsic prothrombin activation pathway(BioCarta),100168,0.14216953102871321,0.25960155667084056
GSM439778,mets affect on macrophage differentiation(BioCarta),100169,0.4212934827027972,0.45684506242557155
GSM439778,erk1/erk2 mapk signaling pathway(BioCarta),100170,0.3338861449328924,0.40836745343878406
GSM439778,role of erk5 in neuronal survival pathway(BioCarta),100171,0.26384773016236124,0.3760923885031706
GSM439778,g-secretase mediated erbb4 signaling pathway(BioCarta),100172,0.5048748682024176,0.502660337115986
GSM439778,neuroregulin receptor degredation protein-1 controls erbb3 receptor recycling(BioCarta),100173,0.4501247547053839,0.39517715281179694
GSM439778,er associated degradation (erad) pathway(BioCarta),100174,0.6837996209836408,0.719789074719622
GSM439778,epo signaling pathway(BioCarta),100175,0.6006721244325337,0.6233934342886048
GSM439778,erythropoietin mediated neuroprotection through nf-kb(BioCarta),100176,0.3682678965792446,0.49608636832158604
GSM439778,eukaryotic protein translation(BioCarta),100177,0.22002204683018092,0.2880697647242951
GSM439778,regulation of eif-4e and p70s6 kinase(BioCarta),100178,0.2850605948012566,0.4097975458307039
GSM439778,regulation of eif2(BioCarta),100179,0.5560610319449992,0.5925033047797119
GSM439778,eicosanoid metabolism(BioCarta),100180,0.7122283503775221,0.7281021397765418
GSM439778,egf signaling pathway(BioCarta),100181,0.7091792942000255,0.7472506632990412
GSM439778,estrogen responsive protein efp controls cell cycle and breast tumors growth(BioCarta),100182,0.824743772925955,0.7826473177078803
GSM439778,phospholipids as signalling intermediaries(BioCarta),100183,0.40355266957239255,0.48073852403504475
GSM439778,erk and pi-3 kinase are necessary for collagen binding in corneal epithelia(BioCarta),100184,0.4592766216932644,0.5211470100653973
GSM439778,regulation of map kinase pathways through dual specificity phosphatases(BioCarta),100185,0.9987339062208896,0.9983732119940141
GSM439778,repression of pain sensation by the transcriptional regulator dream(BioCarta),100186,0.42053254182515015,0.5093531898839073
GSM439778,apoptotic dna-fragmentation and tissue homeostasis(BioCarta),100187,0.2690268283400298,0.42769022738223905
GSM439778,dicer pathway(BioCarta),100188,0.9999909936610409,0.9999909936610409
GSM439778,induction of apoptosis through dr3 and dr4/5 death receptors(BioCarta),100189,0.14887458425945904,0.2941147330772387
GSM439778,transcriptional activation of dbpb from mrna(BioCarta),100190,0.8192964998149569,0.7663971518631612
GSM439778,d4gdi signaling pathway(BioCarta),100191,0.1358118519908703,0.4225605076684983
GSM439778,cxcr4 signaling pathway(BioCarta),100192,0.4491363866510851,0.5169447693199924
GSM439778,the co-stimulatory signal during t-cell activation(BioCarta),100193,0.4362266917080065,0.48762134179136224
GSM439778,ctcf: first multivalent nuclear factor(BioCarta),100194,0.2953908633445733,0.40424275732634846
GSM439778,sumoylation as a mechanism to modulate ctbp-dependent gene responses(BioCarta),100195,0.7547517867928826,0.7203521160574775
GSM439778,activation of csk by camp-dependent protein kinase inhibits signaling through the t cell receptor(BioCarta),100196,0.4760153304805796,0.554674487848995
GSM439778,regulation of spermatogenesis by crem(BioCarta),100197,0.3990902696643092,0.5316267057031113
GSM439778,transcription factor creb and its extracellular signals(BioCarta),100198,0.5652769035503352,0.6125064572657333
GSM439778,polyadenylation of mrna(BioCarta),100199,0.8492151516025893,0.8492151516025893
GSM439778,classical complement pathway(BioCarta),100200,0.20424125014964745,0.43978154417410703
GSM439778,regulation of ck1/cdk5 by type 1 glutamate receptors(BioCarta),100201,0.5134565364076955,0.5817498219349106
GSM439778,chrebp regulation by carbohydrates and camp(BioCarta),100203,0.6046525369424512,0.6597002606191686
GSM439778,apoptotic signaling in response to dna damage(BioCarta),100204,0.36345799871080314,0.4672908519825365
GSM439778,cystic fibrosis transmembrane conductance regulator (cftr) and beta 2 adrenergic receptor (b2ar) pathway(BioCarta),100205,0.47422884635414797,0.5803263285555528
GSM439778,ceramide signaling pathway(BioCarta),100206,0.3740720571725443,0.46109218786717965
GSM439778,cyclins and cell cycle regulation(BioCarta),100207,0.1466230363386873,0.3327121344182948
GSM439778,cell to cell adhesion signaling(BioCarta),100208,0.49645886764018393,0.5786300462751036
GSM439778,cadmium induces dna synthesis and proliferation in macrophages(BioCarta),100209,0.06923064067296326,0.170642352649381
GSM439778,phosphorylation of mek1 by cdk5/p35 down regulates the map kinase pathway(BioCarta),100210,0.3348704288050809,0.4308358113084241
GSM439778,role of pi3k subunit p85 in regulation of actin organization and cell migration(BioCarta),100211,0.6213916881605474,0.6627109719504646
GSM439778,cdc25 and chk1 regulatory pathway in response to dna damage(BioCarta),100212,0.4381857460809577,0.48890555120857965
GSM439778,cd40l signaling pathway(BioCarta),100213,0.02854747843739563,0.16285496822501783
GSM439778,pertussis toxin-insensitive ccr5 signaling in macrophage(BioCarta),100214,0.38584737017825266,0.4474690725317825
GSM439778,ccr3 signaling in eosinophils(BioCarta),100215,0.5315685162894158,0.6009308576997392
GSM439778,cbl mediated ligand-induced downregulation of egf receptors pathway(BioCarta),100216,0.5832782626087673,0.6063782403591118
GSM439778,metabolism of anandamide an endogenous cannabinoid(BioCarta),100217,0.7427867130559733,0.7486354330827761
GSM439778,caspase cascade in apoptosis(BioCarta),100218,0.12406768327093888,0.30138765774538834
GSM439778,carm1 and regulation of the estrogen receptor(BioCarta),100219,0.4394550258556106,0.5176064660026524
GSM439778,transcription regulation by methyltransferase of carm1(BioCarta),100220,0.48337758815802273,0.5300127439988195
GSM439778,role of egf receptor transactivation by gpcrs in cardiac hypertrophy(BioCarta),100221,0.4890418166056732,0.5613017142551194
GSM439778,effects of calcineurin in keratinocyte differentiation(BioCarta),100222,0.715781106521361,0.7063835887180333
GSM439778,ca-calmodulin-dependent protein kinase activation(BioCarta),100223,0.6598634580767978,0.7266880101339549
GSM439778,btg family proteins and cell cycle regulation(BioCarta),100224,0.19565851035455237,0.32806148483924497
GSM439778,bioactive peptide induced signaling pathway(BioCarta),100226,0.7019250896,0.7324812197332169
GSM439778,bcr signaling pathway(BioCarta),100227,0.44892870922011696,0.5184015494076889
GSM439778,b cell survival pathway(BioCarta),100228,0.5608934302533982,0.6265616108787196
GSM439778,role of -arrestins in the activation and targeting of map kinases(BioCarta),100229,0.36516234889173615,0.44320884032997326
GSM439778,roles of  arrestin dependent recruitment of src kinases in gpcr signaling(BioCarta),100230,0.5354087870062452,0.5646231974884152
GSM439778,-arrestins in gpcr desensitization(BioCarta),100231,0.7929044750481867,0.7716155937282302
GSM439778,brca1 dependent ub ligase activity(BioCarta),100232,0.4159252844887251,0.5035308459690998
GSM439778,regulation of bad phosphorylation(BioCarta),100233,0.4120957665678049,0.48023938543977684
GSM439778,role of brca1 brca2 and atr in cancer susceptibility(BioCarta),100234,0.41338325364999456,0.5226851561257729
GSM439778,atm signaling pathway(BioCarta),100235,0.6155665826274215,0.6656830727974997
GSM439778,angiotensin ii mediated activation of jnk pathway via pyk2 dependent signaling(BioCarta),100236,0.4133661125082886,0.4678724744841608
GSM439778,tumor suppressor arf inhibits ribosomal biogenesis(BioCarta),100237,0.38412603507540666,0.3878162020756347
GSM439778,oxidative stress induced gene expression via nrf2(BioCarta),100238,0.8394372247021855,0.8013357345215224
GSM439778,adp-ribosylation factor(BioCarta),100239,0.15772167209969107,0.27961374659059135
GSM439778,generation of amyloid b-peptide by ps1(BioCarta),100240,0.29829665166402586,0.2947306726272669
GSM439778,antisense pathway(BioCarta),100241,0.8803367868554929,0.8715484556313299
GSM439778,anthrax toxin mechanism of action(BioCarta),100242,0.087764647975002,0.16666666666666669
GSM439778,alternative complement pathway(BioCarta),100243,0.14176794765580655,0.3489677015747218
GSM439778,alk in cardiac myocytes(BioCarta),100244,0.3941468179918093,0.46348092985484635
GSM439778,akt signaling pathway(BioCarta),100245,0.30553388607368215,0.44261776787868
GSM439778,protein kinase a at the centrosome(BioCarta),100246,0.16631639481649052,0.3329302883660851
GSM439778,akap95 role in mitosis and chromosome dynamics(BioCarta),100247,0.22357418508951915,0.3497179920586077
GSM439778,rho-selective guanine exchange factor akap13 mediates stress fiber formation(BioCarta),100248,0.338761297073833,0.46471131057085263
GSM439778,opposing roles of aif in apoptosis and cell survival(BioCarta),100249,0.21059605419961888,0.3047260906049451
GSM439778,hemoglobins chaperone(BioCarta),100250,0.33321789599934465,0.33845723987036536
GSM439778,ahr signal transduction pathway(BioCarta),100251,0.31771765073761293,0.491153224886587
GSM439778,agrin in postsynaptic differentiation(BioCarta),100252,0.5240910836850606,0.5524450528103003
GSM439778,attenuation of gpcr signaling(BioCarta),100253,0.26851573042706733,0.28619781293805285
GSM439778,y branching of actin filaments(BioCarta),100254,0.1789241094181783,0.4287704768935481
GSM439778,role of nicotinic acetylcholine receptors in the regulation of apoptosis(BioCarta),100255,0.31846602067815766,0.4677175312367818
GSM439778,mechanism of acetaminophen activity and toxicity(BioCarta),100256,0.46653935038954847,0.4534551921546639
GSM439778,the 41bb-dependent immune response(BioCarta),100257,0.36610553364401394,0.42112945221646153
GSM439778,Regulation of nuclear SMAD2/3 signaling(NCI/Nature),200002,0.032674992154665676,0.2509410617233671
GSM439778,Fc-epsilon receptor I signaling in mast cells(NCI/Nature),200003,0.3587034499966842,0.41342920807224687
GSM439778,Endothelins(NCI/Nature),200004,0.6198216097992828,0.6444053340137658
GSM439778,BCR signaling pathway(NCI/Nature),200005,0.20654792117809032,0.31828105446345617
GSM439778,Signaling events mediated by PRL(NCI/Nature),200006,0.6146545732244991,0.6489278199326126
GSM439778,Glypican pathway(NCI/Nature),200007,0.4507258536044154,0.4507258536044154
GSM439778,Aurora B signaling(NCI/Nature),200008,0.052006209974288356,0.2519228136114064
GSM439778,LPA receptor mediated events(NCI/Nature),200009,0.41370531340937217,0.4953431268788738
GSM439778,Insulin Pathway(NCI/Nature),200010,0.09204770520176844,0.27504664645131316
GSM439778,p38 MAPK signaling pathway(NCI/Nature),200011,0.47524956782242983,0.5385015044183573
GSM439778,Atypical NF-kappaB pathway(NCI/Nature),200012,0.04723479313488919,0.3509099265647341
GSM439778,IL4-mediated signaling events(NCI/Nature),200013,0.5088239732472583,0.5025365786001231
GSM439778,Signaling events mediated by HDAC Class II(NCI/Nature),200014,0.2355247663038584,0.4322195083745479
GSM439778,Signaling events mediated by HDAC Class III(NCI/Nature),200015,0.3980520361440617,0.4732420654815473
GSM439778,Glypican 1 network(NCI/Nature),200016,0.4695885400157154,0.5006970605913225
GSM439778,IL27-mediated signaling events(NCI/Nature),200017,0.2508078117836281,0.30689717668326305
GSM439778,Canonical NF-kappaB pathway(NCI/Nature),200018,0.500096377347464,0.571733699331936
GSM439778,Plasma membrane estrogen receptor signaling(NCI/Nature),200020,0.4319272711412436,0.5321366487753377
GSM439778,TCR signaling in naןve CD4+ T cells(NCI/Nature),200021,0.21690512980722976,0.33378691173351405
GSM439778,Signaling events activated by Hepatocyte Growth Factor Receptor (c-Met)(NCI/Nature),200022,0.3686149687139674,0.41915933612789696
GSM439778,Noncanonical Wnt signaling pathway(NCI/Nature),200023,0.6220744712697217,0.6427416246802048
GSM439778,Signaling events mediated by PTP1B(NCI/Nature),200024,0.18225126742461797,0.3204387569227538
GSM439778,IL12-mediated signaling events(NCI/Nature),200025,0.1439261251174569,0.2262768263782905
GSM439778,S1P3 pathway(NCI/Nature),200026,0.44536515279017436,0.49843747813750133
