path_name,17-002,17-006,17-019,17-023,17-026,17-027,17-030,17-034,17-040,17-041,17-042,17-043,17-045,17-047,17-054,17-055,17-057,17-058,17-060,17-061
Arf6 downstream pathway(NCI/Nature),0.15403307076592934,0.22535469465223643,0.17798330946404642,0.16033173582307492,0.17824749957756514,0.20715220757576164,0.17168917120643223,0.2349827251690927,0.23005494140188806,0.1973687522604265,0.16923667861260377,0.1377876648944557,0.21497890164952332,0.18221664795846157,0.17369080903813214,0.1573389278930756,0.21342910463337916,0.1420440134257893,0.11015050342746494,0.2426419264361147
Arf6 mediated densensitization of LHCGR(NCI/Nature),0.473064137549877,0.26005548260579475,0.5507146114137283,0.5984503615009455,0.5507146114137283,0.5507146114137283,0.5702694377058982,0.5507146114137283,0.22345484383806358,0.12187062365938163,0.5507146114137283,0.2869970705318128,0.05796525309234224,0.08222842873961407,0.3268811598712949,0.5623012160774724,0.1010665304261627,0.0066567049465224145,0.024149624499184716,0.2826058134907513
Arf6 signaling events(NCI/Nature),0.14177399617691108,0.25766300757166727,0.2008983498609502,0.18834881339256135,0.20391366936115807,0.1978672986211431,0.19724917489343785,0.2801508625289209,0.2946289019312538,0.2398836547691525,0.16033422567519626,0.16110567931246134,0.24505726467230268,0.17333030756714385,0.18579125483991937,0.16437360285383829,0.25646289317361914,0.11538335287177662,0.09271499970869117,0.278347659397051
Arf6 trafficking events(NCI/Nature),0.2619548321023191,0.28457898868384407,0.32229260649758495,0.28132587946584175,0.3137276829826624,0.29184618102715076,0.28648139650168936,0.36265047944971973,0.3207777572340343,0.28913531676297693,0.28837840874675563,0.29798242732392866,0.3543326826679267,0.24607553221867054,0.293316099860321,0.300207527674937,0.2191455942310052,0.1955043389929132,0.15867142917981975,0.38298782815609816
Arginine and proline metabolism(Kegg),0.5423855711850887,0.5802498920652162,0.5102734571161782,0.5521717597967298,0.5633907125537314,0.48052116998602,0.49217304470753237,0.4860562872140083,0.5263268967085233,0.5454613860425468,0.6068012513902632,0.5923201741484134,0.5725115356644812,0.5838391985429701,0.5513685106434663,0.5305747669866249,0.6322153969893405,0.5916587448916036,0.5604128423806,0.5247041050635763
Ascorbate and aldarate metabolism(Kegg),0.6165704157268037,0.4780687555974235,0.5633933452802434,0.293619174838741,0.5511352201507507,0.2979090497707932,0.5459231340296602,0.35640047230866234,0.2980713699324851,0.31352321138064243,0.33473948285703514,0.6279226522237191,0.5231094590429709,0.3507513830100692,0.404400126704687,0.40924280554793835,0.34546571986878555,0.4138340362272486,0.41161188215631994,0.6211616464061139
Asthma(Kegg),0.2176786433661041,0.06223892824293814,0.17652834761749203,0.304320871996749,0.024198782289700224,0.5933650579927903,0.1700306546584175,0.10399645367855,0.35618480249572454,0.6482374873467264,0.07512082211584084,0.021697449574299216,0.766910660183265,0.5002966139983966,0.5573712708620778,0.1173767418855259,0.33141924489340513,0.25373161202690947,0.4023909200757027,0.17652834761749203
Atrazine degradation(Kegg),0.9132304177401065,0.9132304177401065,0.8590797430840562,0.9132304177401065,0.9038315249353105,0.6998686443151254,0.9132304177401065,0.7734376247388671,0.9038315249353105,0.8238841693466383,0.7807084105157147,0.8817010821303605,0.7474417047640569,0.8817010821303605,0.6475133688872445,0.8234790896084849,0.8238841693466383,0.8238841693466383,0.7832333002442569,0.8817010821303605
Atypical NF-kappaB pathway(NCI/Nature),0.1904739916468832,0.2411803911397055,0.0038323732230372593,0.09434332901831394,0.03300719673923821,0.024949403845339377,0.004906713432391674,0.16851882368284687,0.3004920683896978,0.10926649600089373,0.09915369833556455,0.12577806815763226,0.05191091665541604,0.09459250035462487,0.37696155497398887,0.2947102270976708,0.3891814840185676,0.1296135210077243,0.18073758417384275,0.42086925519090324
Aurora A signaling(NCI/Nature),0.19699421982500512,0.21913146342043058,0.2674551431117026,0.18637548603740844,0.2154728971252757,0.22701937715888107,0.1835584717481238,0.21171924441940426,0.2786095734316369,0.25156757744769603,0.2620390691439997,0.19789958021097673,0.29003343356445327,0.2075564493967048,0.21400960995093052,0.20106060548541257,0.2505835169687906,0.21883740293588072,0.22628812229345613,0.24658660893989304
Aurora B signaling(NCI/Nature),0.12442530515196144,0.1307492067906693,0.14817334030733145,0.11844729092546434,0.13880431132049958,0.12978141182283734,0.11314366734275455,0.11849410456513748,0.10914835946832403,0.1416605288928778,0.13461591251191382,0.17697461448830945,0.15246553560041953,0.14652965301374718,0.14605866482385502,0.11049878114656823,0.13614443726820238,0.1743798813672118,0.1245670299885536,0.14042257460461635
Aurora C signaling(NCI/Nature),0.18157033185966745,0.0834049200012332,0.08431163698525805,0.18028492672012536,0.2141426833424336,0.08662802834263356,0.11050485509505846,0.10845290646459475,0.077251966556071,0.07953336082985503,0.2197141547958152,0.20906475735094585,0.0834049200012332,0.11983346931497584,0.14029197303216998,0.152806531614753,0.22280840501664984,0.3038939022434461,0.11056561578305084,0.08537679399098451
Autoimmune thyroid disease(Kegg),0.28457105365011404,0.20146352885438445,0.1919669248788335,0.29505082987188835,0.2485482863588633,0.2501995194057081,0.24482617052819713,0.29799881369235154,0.3487320772191991,0.397576618362178,0.28885926232891457,0.2188877319959679,0.3280022134238288,0.20564874257926427,0.3778794200745874,0.32802548164034406,0.15488400405269434,0.11520804040343001,0.29613623866340844,0.20468284787055077
Axon guidance(Kegg),0.24974792564149279,0.22405933949996157,0.2578984107339521,0.21345394964876946,0.2093275946904413,0.21247154082187092,0.24451728276571227,0.22541411003688852,0.21359539407590725,0.24421207188088379,0.216356041992864,0.22975853456374454,0.25607774491293567,0.20814882817786948,0.23429554623889326,0.25883382562884055,0.2276503386716208,0.18970127110222162,0.22814852342395545,0.24858261832335318
B cell receptor signaling pathway(Kegg),0.4127585819516005,0.21825525476760027,0.39819569708504854,0.3567658540807448,0.29145936817567913,0.3117975785223275,0.3327552299580096,0.28507518593692716,0.3785955768863269,0.28043803804948114,0.260888345231889,0.3675028679896119,0.32068615439287523,0.27101264518815094,0.2939441804379806,0.3224588433071466,0.27525900517599794,0.21170575102059563,0.2652993133953027,0.27499623661419687
BARD1 signaling events(NCI/Nature),0.10754161113628272,0.08000654324970607,0.1640771775702716,0.08772725431571748,0.0778076966075881,0.10133608203454632,0.07768296547474834,0.1279934880971754,0.20807384116843547,0.13895585930222068,0.08757336946384865,0.1749034440443044,0.22014121996137567,0.18189486928412987,0.13010985670762917,0.09608561078205258,0.19501079366490734,0.10453073876328686,0.0919999941967029,0.12973361876815834
BCR signaling pathway(NCI/Nature),0.1777797634490295,0.10394931891555309,0.16759308713198728,0.1252907379961743,0.11654256776602895,0.12921878539974435,0.15591345135709703,0.12768186454231462,0.18274738270963484,0.14086842175920616,0.1119889530784631,0.14047513509722606,0.1330103356627957,0.10753885151111262,0.15099140471408612,0.15119961024558168,0.12115091739886578,0.09954579897596064,0.09188870057367464,0.15092731761342662
BMP receptor signaling(NCI/Nature),0.040263414438219784,0.04304221354161834,0.0530565805946634,0.04504141641676631,0.04383562847022157,0.07654620023629319,0.046523039344503365,0.041839553866022915,0.12152367398093473,0.07741873536286724,0.02226457554166015,0.09506128738699178,0.09314723375403812,0.08677413624012897,0.04927014451033612,0.09425494987225638,0.06263525508304126,0.045531488464623425,0.059612289342073334,0.05262445525134589
BRCA pathway reduction(Rotem),0.24074407385253196,0.27104305542017537,0.1897101220292135,0.22143737751969036,0.225784217924341,0.16918891896014612,0.18688644444128483,0.23028490839733215,0.14544121488349449,0.2389064393811132,0.18282086028566183,0.25441954675338907,0.09036163062847123,0.14737992376275527,0.14963771380821195,0.2038146500195305,0.21254366413150289,0.21755404975675818,0.15756079631032058,0.1762431159294937
Basal cell carcinoma(Kegg),0.13045568716107156,0.18086251666555722,0.19767355785984633,0.11038723498041937,0.18143647337649574,0.11090778544896837,0.1658021577009548,0.13274635445856525,0.1974974425086547,0.10781314638330479,0.12266271743182905,0.1320808503627752,0.12021930030425507,0.13472454614294727,0.16859558322221763,0.11128867907087434,0.1402621809628282,0.13732633073858191,0.10843829651521011,0.16997861271866044
Benzoate degradation via CoA ligation(Kegg),0.6907095850584701,0.781760203025772,0.6666823134374752,0.37140472075537706,0.48754173891847935,0.6199460376431932,0.6700733543205483,0.6770063803350584,0.6858656658076351,0.6645086824730133,0.7460547599722758,0.7748537098954359,0.7348845071078901,0.7501680745682529,0.6643841527543538,0.6960507708245892,0.7220741908314082,0.7605395152957489,0.7356526751362741,0.7397862096567837
Bile acid biosynthesis(Kegg),0.5460684809636618,0.4992597613369763,0.592809535513697,0.5047934780751782,0.5421967777359403,0.5686601503011852,0.5879025248115368,0.5135227253018868,0.41776277844256365,0.49483584479811416,0.5495413999969243,0.5485232354547132,0.5369152215465522,0.530677638036076,0.442393623547132,0.5419509761982998,0.5280930097291334,0.5127751955930744,0.48862934697281635,0.4638310632803968
Biosynthesis of steroids(Kegg),0.5852967783497226,0.5563054895910207,0.5548433550202497,0.47242859285864364,0.39924105044842845,0.5154196170048969,0.5843431887095748,0.5520499432651916,0.483622576408999,0.5111301477224043,0.39184516607812103,0.5305502515908805,0.5485759053108341,0.5923973316257555,0.5002805776058417,0.3934973722739312,0.5160643969134956,0.4491574389748482,0.5983721194178789,0.6161674059464574
Biosynthesis of unsaturated fatty acids(Kegg),0.5127012103817542,0.4909012734712377,0.4703004030661937,0.3809979693833455,0.3548971607188795,0.49655798535465695,0.4525616093211332,0.5035295761704228,0.5714931073336178,0.4572022972636567,0.5735973776079669,0.4936341492482882,0.492443609784554,0.45257169761169613,0.40894538536299646,0.49891458123380295,0.4847683245288364,0.43180177384739743,0.4447262997574781,0.5177722177465484
Biotin metabolism(Kegg),0.5142982073734708,0.43793986234254206,0.7089283346490549,0.44777842710966126,0.5120224201906357,0.6403024086106062,0.6715043063346512,0.6348261211501538,0.6436560996289212,0.5273299457580753,0.5450098101822065,0.6517084271681399,0.6011200616225657,0.5887970440648619,0.4107917293904977,0.48573029146561275,0.5616969774319479,0.49388180656129677,0.6527448552450608,0.6908506114903297
Bisphenol A degradation(Kegg),0.5497322586008492,0.6101399738927297,0.8078301501121894,0.7024112096107693,0.6667032747984861,0.8078301501121894,0.5975463822881878,0.7802292157049234,0.6101399738927297,0.7342872188223194,0.5804300828687827,0.6859884359679292,0.5804300828687827,0.6101399738927297,0.5804300828687827,0.750348581591442,0.6991607381036528,0.7241848433192334,0.7241848433192334,0.63313389045703
Bladder cancer(Kegg),0.3211931101576183,0.29246202060377796,0.34074722605023333,0.2795824016486094,0.28764773559724854,0.2890367494120666,0.3227821684197749,0.29106873095434754,0.3251441486428793,0.1933181356649753,0.35510549168816463,0.27730749409492744,0.3146486070524722,0.2502142569631717,0.3051289086191006,0.3332966317770146,0.3289978092941042,0.1569773604827542,0.1862689470637086,0.3167338348673982
Butanoate metabolism(Kegg),0.5684941444244699,0.575064174609355,0.5966875685673451,0.531574640809883,0.5512511139375734,0.5647548172823398,0.5730156880864468,0.5674845595471047,0.5465089347839681,0.5589434867996234,0.5843099777756238,0.5610890249475441,0.5903616737843567,0.5867856388280583,0.5522760793854822,0.5254676252778027,0.5621034678604133,0.5569226055554674,0.5363813382520862,0.5384504511781155
C21-Steroid hormone metabolism(Kegg),0.5239123471705629,0.48420502913287,0.5665712762447281,0.49817762924837405,0.47628978963952917,0.4912747018781945,0.5669637944665774,0.466750852219536,0.4178577273074551,0.47852662124973494,0.5019324123318174,0.4989500239953486,0.5239083087208969,0.5146265727546487,0.41554317686223785,0.482225858177695,0.5004007182751767,0.5840202966274848,0.5029017101867096,0.4061980847014612
C5-Branched dibasic acid metabolism(Kegg),0.8948681322491829,0.6364933927829011,0.6204439044025817,0.6364933927829011,0.8948681322491829,0.885380983146599,0.6290798105104125,0.8812327484422395,0.6673513782695135,0.8334021988554424,0.5843082265342688,0.8150551125380373,0.7807600106120446,0.7487484912398715,0.8046349856136,0.8107003533525864,0.6705920206802984,0.7019265984690422,0.8656071822721475,0.7420039545404662
Caffeine metabolism(Kegg),0.47447888108642183,0.5022413978039921,0.48081856170468673,0.5480854926910583,0.5510037890790703,0.47316394251170646,0.5508211708295067,0.529786836881104,0.5256614682393796,0.49145140458254133,0.5022413978039921,0.5193782157282641,0.4854708452065452,0.5508211708295067,0.5500590288338465,0.556342281344962,0.569089225589226,0.48081856170468673,0.593676942529908,0.5207186398735096
Calcineurin-regulated NFAT-dependent transcription in lymphocytes(NCI/Nature),0.3152159497922452,0.1444075839410361,0.3038351875301992,0.175347187512316,0.29097897177860477,0.14062367505310874,0.18808525728552397,0.29970380335924396,0.3621881073806056,0.18787916882972114,0.17113893860633286,0.20497811958044332,0.22492095868638395,0.26168366222735334,0.258378435100774,0.18939803363884244,0.18245471005712813,0.12822826967779405,0.1309847675066393,0.19443692368299811
Calcium signaling in the CD4+ TCR pathway(NCI/Nature),0.2364342952773687,0.023114554256290342,0.23801568259323014,0.11009131594505026,0.24788388787640578,0.07369559627817579,0.10699545579330455,0.2128571674500771,0.3002557919830425,0.08686010530471687,0.09587340069067712,0.09766027352127965,0.14792698812595784,0.17719643507175378,0.1334653194843816,0.04577907985237264,0.061456834375899785,0.025468620768250256,0.03920365056300353,0.08852811659745505
Calcium signaling pathway(Kegg),0.3792120722892657,0.33091606055374434,0.36847050346985194,0.3686064600119941,0.3427054698456638,0.2753001822933895,0.37077057204472813,0.2974748414395339,0.35858449927566083,0.3210674253746307,0.37759552711833283,0.3565265927424404,0.2998803610607492,0.3142122451892274,0.3332623751555046,0.3522408530544376,0.3559554978307794,0.2823298110476999,0.2927984959257445,0.3190156282760205
Canonical NF-kappaB pathway(NCI/Nature),0.08314500759830222,0.15623093148569753,0.24642331391844985,0.11604930916249269,0.15654135939019254,0.10979091905967803,0.06101977457611136,0.1010901816493778,0.11805048335043496,0.13373750383538247,0.2582273113711543,0.11375857665936345,0.11106202458908467,0.1108453412610395,0.36062581234533125,0.29810989173830854,0.20477424984233641,0.06518539785836158,0.07145995263815506,0.31123562075681166
Canonical Wnt signaling pathway(NCI/Nature),0.0817088425917271,0.07388657539225964,0.1146435673546615,0.05107107827440059,0.057133878063571585,0.08045793059123753,0.045300806675759905,0.0638514331507068,0.09479430700620002,0.06449095010831048,0.04758913562432304,0.07073418966151758,0.056258055937838516,0.04817005770599292,0.0595387234601846,0.0697437240708203,0.10755403208606777,0.06479059518756415,0.07424507301664095,0.056063796281705325
Caprolactam degradation(Kegg),0.6215169763304711,0.4461339712528626,0.8786763015790123,0.6120526405290775,0.6506443595348447,0.8240901436878405,0.9072734172023379,0.8106306020708192,0.5858028598918092,0.5114123130807825,0.9072734172023379,0.665885432768988,0.8808538202802695,0.6113912419461457,0.29383129998048263,0.6609980336361262,0.5073974588550247,0.5884837206203286,0.4865429634268152,0.7794595866791434
Carbon fixation(Kegg),0.4203935056505399,0.4325444604130489,0.4929508658368489,0.44517342961950607,0.3872972145208578,0.4780822631159819,0.537136327696588,0.4518334502872316,0.5183003326988006,0.47412223344025356,0.47886601625460845,0.4026970759205033,0.5053376367438043,0.45616605235209373,0.4602208122093121,0.5161221389610744,0.4961542606448906,0.3964009202505594,0.41259656577487547,0.43220875144073084
Caspase cascade in apoptosis(NCI/Nature),0.19151522319051278,0.12214394986894184,0.134099957537682,0.08663742870041519,0.09381269858827017,0.15016828190480336,0.14472621708386763,0.1533978848186165,0.14205677490329596,0.1312365763453402,0.11653965710762249,0.14920395522291205,0.11203512808216529,0.15659413611601508,0.16250667268410035,0.0965669033202688,0.13169043242408543,0.10318562033533474,0.11296826793778468,0.11309602715019715
Cell adhesion molecules (CAMs)(Kegg),0.3481152604802611,0.307743541894147,0.3597769629529186,0.3195624726280579,0.3118195899441319,0.30482100666854534,0.3461037845213027,0.38034159334460643,0.3497006984594821,0.3857404368388637,0.3470806283703055,0.33205481081980737,0.3573481986935753,0.29907882182762013,0.34053932381462776,0.37895001383630367,0.32319858719390254,0.318151471106492,0.3422847102024883,0.36906813722185494
Cell cycle(Kegg),0.21002647330135793,0.2522396204553069,0.25067093536316454,0.17210113931929485,0.19375891246963545,0.19401830120843025,0.23869875580811378,0.1413604570499296,0.229409032381883,0.15921368387876966,0.15843749735775528,0.16735724258433818,0.20090881582383524,0.15214947407311719,0.2397393220358678,0.15780567375633997,0.20780763702579189,0.2421379876769766,0.19768785348236148,0.23328930929514652
Cellular roles of Anthrax toxin(NCI/Nature),0.3110842344059901,0.2882929190665456,0.2780109417198317,0.30214844695632265,0.3001653892331176,0.2799604468987008,0.2995831890407109,0.2892070339797956,0.27492184758842514,0.27977142934283733,0.3133141358698951,0.2813917118880546,0.2788658761426534,0.27679617524534733,0.2739090802765082,0.31144257486199495,0.2702073244260996,0.2646648108372965,0.2832955899232899,0.2803581173892752
Ceramide signaling pathway(NCI/Nature),0.1894396405465227,0.1660058532766883,0.20422498023351054,0.19625564143493154,0.1504611412212789,0.20905908942551907,0.1766055281795137,0.1874251410231685,0.1475758542110856,0.15091515434476385,0.125157949137343,0.15686168361240027,0.16222983770660196,0.16519083197007706,0.19091865042984388,0.1756531408886536,0.19270161340530664,0.12446666523622454,0.12352095802483398,0.1695992608368253
Chondroitin sulfate biosynthesis(Kegg),0.3622058473378319,0.3051875575971874,0.3270721905639372,0.1879977123459275,0.2999335780232354,0.2079616481754597,0.18892949532722578,0.1536040396724202,0.3169346510395497,0.1841197058035906,0.29887365342262695,0.19164369631712574,0.21918737897979979,0.3107854061259931,0.270145853432662,0.3270118670974909,0.29631419164382944,0.33649180962871333,0.3409403795217582,0.21313455050344218
Chronic myeloid leukemia(Kegg),0.3957152883088523,0.43128859131068237,0.40785028309344246,0.29292763837012553,0.3999435455221797,0.31705389918865406,0.2943886047287209,0.323817093484209,0.3721385172356858,0.32496400689154936,0.421786274908401,0.3578429801009885,0.4260207477535007,0.31733871851847445,0.45710702586260404,0.4193732065930368,0.38066470854218687,0.3165556880138214,0.37357751898967195,0.3875763554290623
Circadian rhythm pathway(NCI/Nature),0.0845260188526692,0.10035616157511898,0.07696642919006991,0.09703884276210083,0.05188039906922851,0.06603327642755863,0.05078567236347361,0.08375238157525298,0.07770780190823262,0.08093878154610976,0.052981000083391204,0.11172984924421996,0.08689305928744315,0.04144532051359025,0.09646179344090935,0.06903568664522046,0.0629796261466176,0.07109693249119435,0.04346068517678607,0.1134061935191088
